암호화요양코드,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,좌표(X),좌표(Y)
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz,강원대학교병원,11,종합병원,320000,강원,320500,춘천시,효자동,24289,"강원특별자치도 춘천시 백령로 156, (효자동)",033-258-2000,http://www.knuh.or.kr/main/main.asp,19820708,127.744891,37.8751611
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,강원특별자치도강릉의료원,11,종합병원,320000,강원,320100,강릉시,남문동,25535,"강원특별자치도 강릉시 경강로 2007, 2007 (남문동)",033-610-1200,http://www.gnmc.or.kr,19830701,128.8888317,37.7492828
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDQjJDgz,강원특별자치도삼척의료원,11,종합병원,320000,강원,320700,삼척시,남양동,25920,"강원특별자치도 삼척시 오십천로 418-0, 삼척의료원",033-572-1141,http://www.ksmc.or.kr,19830701,129.1638017,37.4403018
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,강원특별자치도속초의료원,11,종합병원,320000,강원,320300,속초시,영랑동,24821,"강원특별자치도 속초시 영랑호반길 3, (영랑동)",033-630-6000,http://www.sokchomc.co.kr,19830701,128.5892485,38.2164607
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz,강원특별자치도영월의료원,11,종합병원,320000,강원,320006,영월군,영월읍,26234,"강원특별자치도 영월군 영월읍 중앙1로 59, (영월읍)",033-370-9101,http://www.youngwol.org/,19830701,128.4652388,37.1864525
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,강원특별자치도원주의료원,11,종합병원,320000,강원,320400,원주시,개운동,26448,"강원특별자치도 원주시 서원대로 387- ,  (개운동)",033-760-4605,http://www.kwmc.or.kr,19830701,127.949225,37.332608
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNzEjJDEjJDgjJDgz,강일병원,11,종합병원,380000,경남,380100,김해시,구산동,50905,"경상남도 김해시 가락로 359, (구산동)",055-822-0100,,20170315,128.8696709,35.2566817
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNjEjJDEjJDgjJDgz,건국대학교 충주병원,11,종합병원,330000,충북,330200,충주시,교현동,27376,"충청북도 충주시 국원대로 82-0, 건국대학교충주병원",043-840-8200,http://www.kuh.co.kr,19890725,127.9288169,36.9789801
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,검단탑병원,11,종합병원,220000,인천,220005,인천서구,당하동,0,"인천광역시 서구 청마로19번길 5- , (당하동)",032-590-0114,http://www.tophospital.co.kr/,20090112,126.6711792,37.5924835
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz,경기도의료원 수원병원,11,종합병원,310000,경기,310602,수원장안구,정자동,16316,"경기도 수원시 장안구 수성로245번길 69, (정자동)",031-888-0114,https://www.medical.or.kr/suwon/index.do,19651221,126.9963375,37.2918917
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,경기도의료원 안성병원,11,종합병원,310000,경기,312400,안성시,당왕동,17568,"경기도 안성시 남파로 95, 경기도의료원 안성병원 (당왕동)",031-8046-5000,http://www.medical.or.kr/_as_gpmc,19830701,127.2603668,37.0173531
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,경기도의료원 이천병원,11,종합병원,310000,경기,312100,이천시,관고동,17366,"경기도 이천시 경충대로 2742, (관고동)",031-630-4200,,19831001,127.4330563,37.2828595
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,경기도의료원의정부병원,11,종합병원,310000,경기,310800,의정부시,의정부동,11671,"경기도 의정부시 흥선로 142, (의정부동)",031-828-5000,http://www.medical.or.kr/_uj_gpmc,19860416,127.0425004,37.741161
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,경기도의료원파주병원,11,종합병원,310000,경기,312200,파주시,금촌동,10922,"경기도 파주시 중앙로 207, 경기도립의료원파주병원 (금촌동)",940-9100,http://www.medical.or.kr/_pj_gpmc,20070816,126.7801503,37.7550649
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEwMDIjNzEjJDEjJDgjJDgz,경기도의료원포천병원,11,종합병원,310000,경기,312800,포천시,신읍동,11142,"경기도 포천시 포천로 1648, (신읍동)",031-539-9114,http://www.pomc.or.kr,19870424,127.19828,37.9033163
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,경상남도마산의료원,11,종합병원,380000,경남,380702,창원마산합포구,중앙동3가,51736,"경상남도 창원시 마산합포구 3·15대로 231, (중앙동3가)",055-249-1000,http://www.mmc.or.kr,19840223,128.5655967,35.1992371
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz,경상북도김천의료원,11,종합병원,370000,경북,370300,김천시,모암동,39579,"경상북도 김천시 모암길 24,  (모암동)",054-432-8901,http://www.gcmc.or.kr,19660426,128.1264391,36.1227232
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,경상북도안동의료원,11,종합병원,370000,경북,370400,안동시,북문동,36694,"경상북도 안동시 태사2길 55,  (북문동)",054-850-6000,http://amc.or.kr,19810831,128.7321116,36.5682206
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,경상북도포항의료원,11,종합병원,370000,경북,370702,포항북구,용흥동,37688,"경상북도 포항시 북구 용흥로 36,  (용흥동)",054-247-0551,http://www.pmc.or.kr,19780727,129.3549409,36.0348814
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDgjJDgz,경찰병원,11,종합병원,110000,서울,110018,송파구,가락동,5715,"서울특별시 송파구 송이로 123, 국립경찰병원 (가락동)",02-3400-1114,http://www.nph.go.kr,19710220,127.123509,37.4963836
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz,계명대학교대구동산병원,11,종합병원,230000,대구,230006,대구중구,동산동,41931,"대구광역시 중구 달성로 56, 계명대학교대구동산병원 (동산동)",053-250-8114,,20190329,128.5831323,35.8694728
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz,곽병원,11,종합병원,230000,대구,230006,대구중구,수동,41919,"대구광역시 중구 국채보상로 531, (수동)",053-252-2401,http://www.kwakh.co.kr/,19760409,128.5885849,35.8710213
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,광명성애병원,11,종합병원,310000,경기,310100,광명시,철산동,14241,"경기도 광명시 디지털로 36, 광명성애병원 (철산동)",02-2680-7114,http://www.ksungae.co.kr/Index.asp,19831209,126.8713502,37.4736659
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,광양사랑병원,11,종합병원,360000,전남,360700,광양시,중동,57788,"전라남도 광양시 공영로 71,  (중동)",061-797-7000,http://www.gysarang.com/,20010430,127.6969657,34.9361846
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,광주기독병원,11,종합병원,240000,광주,240005,광주남구,양림동,61661,"광주광역시 남구 양림로 37,  (양림동)",062-650-5000,http://www.kch.or.kr,19830329,126.911875,35.136665
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,광주병원,11,종합병원,240000,광주,240002,광주북구,두암동,61171,"광주광역시 북구 면앙로139번길 51,  (두암동)",062-260-7100,,20010202,126.9281408,35.178903
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNzEjJDEjJDgjJDgz,광주보훈병원,11,종합병원,240000,광주,240004,광주광산구,산월동,62284,"광주광역시 광산구 첨단월봉로 99,  (산월동)",062-602-6114,http://gwangju.bohun.or.kr,19870326,126.849672,35.2079032
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,광주센트럴병원,11,종합병원,240000,광주,240004,광주광산구,신가동,62305,"광주광역시 광산구 수완로 6-0,  A,B,C동 (신가동)",062-950-9700,http://www.gwangjucentralhospital.co.kr/,20151014,126.8291069,35.1857756
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,광주수완병원,11,종합병원,240000,광주,240004,광주광산구,수완동,62247,"광주광역시 광산구 임방울대로 370,  (수완동)",062-958-1111,,20110103,126.8241888,35.193096
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,광주씨티병원,11,종합병원,240000,광주,240005,광주남구,진월동,61710,"광주광역시 남구 서문대로654번길 5,  (진월동)",062-460-7000,http://www.ct119.co.kr/,20050501,126.8994848,35.1177147
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,광주일곡병원,11,종합병원,240000,광주,240002,광주북구,일곡동,61040,"광주광역시 북구 양일로 309,  (일곡동)",062-608-7000,,20021213,126.8976135,35.2028543
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,광주한국병원,11,종합병원,240000,광주,240003,광주서구,쌍촌동,61967,"광주광역시 서구 월드컵4강로 223,  (쌍촌동)",062-380-3000,,19830418,126.8688164,35.1562166
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjE0ODEjODEjJDEjJDYjJDgz,광주현대병원,11,종합병원,240000,광주,240002,광주북구,용봉동,61063,"광주광역시 북구 설죽로 291,  (용봉동)",062-570-0114,,19980603,126.897925,35.185676
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,광주희망병원,11,종합병원,240000,광주,240002,광주북구,용두동,61019,"광주광역시 북구 하서로 429,  (용두동)",062-608-6000,,20070323,126.8747341,35.2134937
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,구로성심병원,11,종합병원,110000,서울,110005,구로구,고척동,8223,"서울특별시 구로구 경인로 427, 구로성심병원 (고척동)",02-2067-1500,,20000209,126.8664159,37.4996715
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,구미강동병원,11,종합병원,370000,경북,370200,구미시,진평동,39399,"경상북도 구미시 인동20길 46,  (진평동)",054-453-7575,http://www.gumigd.co.kr,20080324,128.4228695,36.096239
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,구포성심병원,11,종합병원,210000,부산,210005,부산북구,구포동,46581,"부산광역시 북구 낙동대로 1786, (구포동)",051-330-2001,,19830419,129.0047235,35.2097133
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,국군수도병원,11,종합병원,310000,경기,310403,성남분당구,율동,13574,"경기도 성남시 분당구 새마을로177번길 81, (율동)",031-725-6075,,20000226,127.1490674,37.3923789
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,국립암센터,11,종합병원,310000,경기,311903,고양일산동구,마두동,10408,"경기도 고양시 일산동구 일산로 323, (마두동)",031-920-0114,http://www.ncc.re.kr,20000908,126.7834097,37.6632301
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,국립중앙의료원,11,종합병원,110000,서울,110017,중구,을지로6가,4564,"서울특별시 중구 을지로 245, (을지로6가)",02-2260-7114,http://www.nmc.or.kr,20100402,127.005671,37.5672138
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,국민건강보험공단일산병원,11,종합병원,310000,경기,311903,고양일산동구,백석동,10444,"경기도 고양시 일산동구 일산로 100, (백석동,백석1동 1241외1필지 4층)",1577-0013,http://www.nhimc.or.kr,20000118,126.7930401,37.6454754
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,근로복지공단 대전병원,11,종합병원,250000,대전,250002,대전대덕구,법동,34384,"대전광역시 대덕구 계족로 637,  (법동)",042-670-5419,,19910422,127.4285488,36.3683976
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz,근로복지공단 동해병원,11,종합병원,320000,강원,320200,동해시,평릉동,25738,"강원특별자치도 동해시 하평로 11, (평릉동)",033-530-3100,https://www.comwel.or.kr,19830125,129.106078,37.5321225
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz,근로복지공단 순천병원,11,종합병원,360000,전남,360400,순천시,조례동,57947,"전라남도 순천시 조례1길 24, (조례동)",061-720-7575,www.kcomwel.or.kr/hospital/suncheon/,19850507,127.5249267,34.9611351
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNzEjJDEjJDgjJDgz,근로복지공단 창원병원,11,종합병원,380000,경남,380705,창원성산구,중앙동,51524,"경상남도 창원시 성산구 창원대로 721, (중앙동)",055-280-7619,http://www.kcomwel.or.kr/hospital/changwon/,19791126,128.6717512,35.2187539
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,근로복지공단 태백병원,11,종합병원,320000,강원,320600,태백시,장성동,26052,"강원특별자치도 태백시 보드미길 12, (장성동)",033-580-3114,http://www.kcomwel.or.kr/hospital/taebaek/index.jsp,19770501,129.0061811,37.1032031
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,근로복지공단안산병원,11,종합병원,310000,경기,311102,안산상록구,일동,15324,"경기도 안산시 상록구 구룡로 87, 근로복지공단안산병원 (일동)",031-500-1114,http://www.kcomwel.or.kr/hospital/ansan/,19860101,126.874139,37.3167269
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz,근로복지공단인천병원,11,종합병원,220000,인천,220003,인천부평구,구산동,0,"인천광역시 부평구 무네미로 446- , (구산동)",032-500-0114,,20141230,126.7536333,37.4767018
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz,나사렛종합병원,11,종합병원,230000,대구,230007,대구달서구,진천동,42784,"대구광역시 달서구 월배로 97, 나사렛병원 (진천동)",053-643-1400,,20200116,128.5250947,35.8147003
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNTEjJDEjJDIjJDgz,나주종합병원,11,종합병원,360000,전남,360200,나주시,성북동,58251,"전라남도 나주시 영산로 5419, 나주종합병원",061-330-6114,,19870624,126.7213975,35.0363159
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,남양주 한양병원,11,종합병원,310000,경기,311500,남양주시,오남읍,12048,"경기도 남양주시 오남읍 양지로 47-55, 47",031-510-0114,http://www.hyny.co.kr,20090303,127.2043933,37.6823474
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,노원을지대학교병원,11,종합병원,110000,서울,110022,노원구,하계동,1830,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",02-970-8000,http://www.eulji.or.kr/default.asp,19950114,127.0699355,37.6364794
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz,녹색병원,11,종합병원,110000,서울,110019,중랑구,면목동,2221,"서울특별시 중랑구 사가정로49길 53, (면목동)",02-490-2000,http://www.greenhospital.co.kr/main.php,20030917,127.0860738,37.5835731
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,뉴대성병원,11,종합병원,310000,경기,310303,부천원미구,,14577,"경기도 부천시 원미구 부천로 91, ,부흥로373번길18, 부흥로377(기존디에스병원A동) (심곡동)",032-610-1111,,19840308,126.7841872,37.4925524
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,당진종합병원,11,종합병원,340000,충남,340900,당진시,시곡동,31764,"충청남도 당진시 반촌로 5-15,  (시곡동)",041-357-0100,,20110722,126.6844489,36.9044003
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz,대구가톨릭대학교 칠곡가톨릭병원,11,종합병원,230000,대구,230003,대구북구,읍내동,41438,"대구광역시 북구 칠곡중앙대로 440, (읍내동)",053-320-2500,http://www.tcmcch.co.kr/,20020121,128.5493894,35.9348614
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,대구굿모닝병원,11,종합병원,230000,대구,230001,대구남구,대명동,42406,"대구광역시 남구 성당로 224, (대명동)",053-620-9100,,20030308,128.5740875,35.8530071
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,대구의료원,11,종합병원,230000,대구,230004,대구서구,중리동,41845,"대구광역시 서구 평리로 157, (중리동)",053-560-7575,http://www.daegumc.co.kr,19830228,128.540587,35.85964
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz,대구파티마병원,11,종합병원,230000,대구,230002,대구동구,신암동,41199,"대구광역시 동구 아양로 99, (신암동)",053-1688-7770,http://www.fatima.or.kr,19620822,128.6244071,35.8842611
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,대동병원,11,종합병원,210000,부산,210003,부산동래구,명륜동,47737,"부산광역시 동래구 충렬대로 187, (명륜동)",051-554-1233,http://www.ddh.co.kr/,19800221,129.0802033,35.2042538
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,대림성모병원,11,종합병원,110000,서울,110013,영등포구,대림동,7442,"서울특별시 영등포구 시흥대로 657, (대림동, 대림성모병원)",02-829-9000,http://www.drh.co.kr,19740924,126.9072208,37.4906979
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjODEjJDEjJDYjJDgz,대아의료재단한도병원,11,종합병원,310000,경기,311101,안산단원구,선부동,15367,"경기도 안산시 단원구 선부광장로 103, (선부동)",031-8040-1114,http://www.handoh.com,20061013,126.8076223,37.3340586
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,대자인병원,11,종합병원,350000,전북,350402,전주덕진구,우아동3가,54910,"전라북도 전주시 덕진구 견훤로 390, (우아동3가)",063-240-2000,,20160107,127.1534707,35.8459659
