암호화요양코드,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,좌표(X),좌표(Y)
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,의료법인 토마스의료재단 윌스기념병원,11,종합병원,310000,경기,310603,수원팔달구,인계동,16480,"경기도 수원시 팔달구 경수대로 437, (인계동)",031-223-2233,,20021021,127.0255443,37.2653229
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 플러스의료재단 단원병원,11,종합병원,310000,경기,311101,안산단원구,초지동,15457,"경기도 안산시 단원구 원포공원1로 20, 동의성단원병원 (초지동)",031-8040-6600,,20080301,126.8130166,37.3001935
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 행도의료재단 해동병원,11,종합병원,210000,부산,210007,부산영도구,봉래동3가,49035,"부산광역시 영도구 태종로 133, (봉래동3가)",051-412-6161,,19840705,129.043866,35.0919442
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 혜인의료재단 한국병원,11,종합병원,390000,제주,390200,제주시,삼도일동,63183,"제주특별자치도 제주시 서광로 193, (삼도일동)",064-750-0000,http://www.hankookhospital.co.kr,19830225,126.517062,33.500233
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 힐링의료재단 옥천성모병원,11,종합병원,330000,충북,330005,옥천군,옥천읍,29031,"충청북도 옥천군 옥천읍 성왕로 1195-0,",043-730-7000,,20151101,127.5720099,36.3133286
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인갑을의료재단 갑을장유병원,11,종합병원,380000,경남,380100,김해시,부곡동,50971,"경상남도 김해시 장유로 167-13, (부곡동)",055-310-6000,www.kbhospital.com/,20050901,128.8056169,35.2086652
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인거명의료재단 영광기독병원,11,종합병원,360000,전남,360014,영광군,영광읍,57044,"전라남도 영광군 영광읍 신남로 265, (영광읍)",061-350-3000,,19880408,126.510877,35.274938
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNzEjJDEjJDgjJDgz,의료법인구의료재단 구병원,11,종합병원,230000,대구,230007,대구달서구,감삼동,42644,"대구광역시 달서구 감삼북길 141, (감삼동)",053-560-9114,http://www.gooh.co.kr,20070104,128.5414437,35.8506236
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,의료법인대송의료재단 무안병원,11,종합병원,360000,전남,360009,무안군,무안읍,58532,"전라남도 무안군 무안읍 몽탄로 65, (무안읍)",061-450-3111,http://www.muangh.co.kr,19940801,126.4893985,34.9916302
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인대인의료재단 다니엘종합병원,11,종합병원,310000,경기,310303,부천원미구,,14513,"경기도 부천시 원미구 중동로 361, 다니엘종합병원 (약대동)",032-670-0001,http://www.danielhospital.com,20040611,126.7694764,37.5123067
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인덕산의료재단김천제일병원,11,종합병원,370000,경북,370300,김천시,신음동,39544,"경상북도 김천시 신음1길 12,  (신음동)",054-420-9300,http://www.jeilh.com,19980529,128.1187923,36.1354003
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,의료법인동신의료재단 동신병원,11,종합병원,110000,서울,110010,서대문구,홍은동,3653,"서울특별시 서대문구 연희로 272, 동신병원 본관동 (홍은동)",02-396-9161,http://www.dshospital.co.kr,19940622,126.9364251,37.5813323
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,의료법인동춘의료재단문경제일병원,11,종합병원,370000,경북,370800,문경시,모전동,36986,"경상북도 문경시 당교3길 25,  (모전동)",054-550-7700,http://www.mgjh.co.kr,19810605,128.189225,36.58444
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz,의료법인루가의료재단 나은병원,11,종합병원,220000,인천,220005,인천서구,가좌동,0,"인천광역시 서구 원적로 23- , 23",032-584-0114,,20000814,126.6797293,37.4890718
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인명지의료재단명지병원,11,종합병원,310000,경기,311901,고양덕양구,화정동,10475,"경기도 고양시 덕양구 화수로14번길 55, (화정동)",031-810-5114,http://www.kdmc.or.kr,19830328,126.8312622,37.6419949
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,의료법인명지의료재단명지병원,11,종합병원,330000,충북,330300,제천시,고암동,27140,"충청북도 제천시 내토로 991-0, 의료법인명지의료재단명지병원",043-640-8114,http://www.jcmj.co.kr/top/bbs/board.php?bo_table=a01,20110315,128.233951,37.1634681
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인목포구암의료재단 목포중앙병원,11,종합병원,360000,전남,360300,목포시,석현동,58615,"전라남도 목포시 영산로 623,  (석현동)",061-280-3000,,19990309,126.421025,34.8213917
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인백송의료재단 굿모닝병원,11,종합병원,310000,경기,311200,평택시,합정동,17874,"경기도 평택시 중앙로 338, (합정동)",031-5182-7700,http://www.goodmhospital.co.kr,20020401,127.1204114,36.9906277
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz,의료법인보원의료재단 경희대학교 교육협력 중앙병원,11,종합병원,380000,경남,380100,김해시,외동,50960,"경상남도 김해시 분성로 94-8, (외동)",055-330-6000,http://www.kjmc.co.kr,19970401,128.8570753,35.2307339
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인삼백의료재단상주성모병원,11,종합병원,370000,경북,370900,상주시,냉림동,37179,"경상북도 상주시 냉림서성길 7,  (냉림동)",054-532-5001,http://www.ssmh.co.kr,19800318,128.1597338,36.4203907
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,의료법인서울효천의료재단 에이치플러스양지병원,11,종합병원,110000,서울,110004,관악구,신림동,8779,"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",02-1877-8875,http://www.newyjh.com,19800620,126.9325692,37.4841536
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,의료법인석영의료재단창원제일종합병원,11,종합병원,380000,경남,380702,창원마산합포구,중앙동3가,51732,"경상남도 창원시 마산합포구 3·15대로 238, (중앙동3가)",055-223-9000,http://www.mjeilh.co.kr/,20020501,128.5676,35.199085
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,의료법인석천재단고창병원,11,종합병원,350000,전북,350001,고창군,고창읍,56436,"전라북도 고창군 고창읍 화신1길 9, (고창읍)",063-560-5600,http://www.gchospital.net/main.php,19880709,126.6933531,35.4364278
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,의료법인성광의료재단일산차병원,11,종합병원,310000,경기,311903,고양일산동구,장항동,10414,"경기도 고양시 일산동구 중앙로 1205, 지하1층(일부),지하2층,지하4층(일부),1층(일부),2층(일부),3층(일부),4~5층,6층(일부), 7~10층 (장항동)",031-782-8300,,20191226,126.7757374,37.6541317
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인성화의료재단  대한병원,11,종합병원,110000,서울,110024,강북구,수유동,1081,"서울특별시 강북구 도봉로 301, (수유동, 대한병원)",02-903-3232,http://www.daehanh.com,19820329,127.0226914,37.6354747
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인숭인의료재단 김해복음병원,11,종합병원,380000,경남,380100,김해시,삼정동,50923,"경상남도 김해시 활천로 33, (삼정동)",055-330-8888,,20051129,128.8931625,35.2306263
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인안동병원,11,종합병원,370000,경북,370400,안동시,수상동,36743,"경상북도 안동시 앙실로 11,  (수상동)",054-840-1004,http://www.andonghospital.co.kr,19820520,128.7010976,36.5467408
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz,의료법인영경의료재단전주병원,11,종합병원,350000,전북,350401,전주완산구,중화산동2가,54985,"전라북도 전주시 완산구 한두평3길 13, (중화산동2가, 전주병원)",063-220-7200,www.jjhospital.co.kr/,20070110,127.1248246,35.8152645
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,의료법인영성의료재단 고흥종합병원,11,종합병원,360000,전남,360002,고흥군,고흥읍,59535,"전라남도 고흥군 고흥읍 고흥로 1935, (고흥읍)",061-835-6000,http://www.kgh.co.kr/,19930101,127.2939625,34.6210654
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인영훈의료재단 유성선병원,11,종합병원,250000,대전,250001,대전유성구,지족동,34084,"대전광역시 유성구 북유성대로 93, (지족동)",042-609-1000,http://yuseongsunhospital.com/main/,20070629,127.3249507,36.3751715
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,의료법인우리의료재단김포우리병원,11,종합병원,310000,경기,312300,김포시,걸포동,10099,"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",031-999-1000,http://www.gwhospital.co.kr/,20020513,126.7107331,37.6323325
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인은성의료재단좋은삼선병원,11,종합병원,210000,부산,210015,부산사상구,주례동,47007,"부산광역시 사상구 가야대로 326, (주례동)",051-322-0900,http://www.samsun.or.kr,19950330,129.0082462,35.1504161
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,의료법인은성의료재단좋은선린병원,11,종합병원,370000,경북,370702,포항북구,대신동,37725,"경상북도 포항시 북구 대신로 43,  (대신동)",054-245-5000,,19790623,129.3670367,36.0482631
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인인봉의료재단뉴고려병원,11,종합병원,310000,경기,312300,김포시,장기동,10086,"경기도 김포시 김포한강3로 283, 뉴고려병원 (장기동)",031-998-8129,http://www.nkhospital.net,20090413,126.6602138,37.640959
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인일심의료재단우리병원,11,종합병원,310000,경기,312800,포천시,소흘읍,11174,"경기도 포천시 소흘읍 호국로 661, 661",031-542-0222,http://www.swoori.co.kr/,20000308,127.1481862,37.827471
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인정화의료재단 봉생기념병원,11,종합병원,210000,부산,210002,부산동구,좌천동,48775,"부산광역시 동구 중앙대로 401, (좌천동, 봉생병원)",051-664-4000,http://www.bongseng.co.kr/index.asp,19850105,129.0501907,35.1310265
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인청아의료재단청아병원,11,종합병원,380000,경남,380701,창원마산회원구,내서읍,51230,"경상남도 창원시 마산회원구 내서읍 광려천서로 67, (청아병원)",055-230-1500,http://www.camc.co.kr/,20020703,128.50965,35.248035
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인청언의료재단 순천제일병원,11,종합병원,360000,전남,360400,순천시,조례동,57968,"전라남도 순천시 기적의도서관1길 3, (조례동)",061-720-3500,http://www.scjh.co.kr/,20080404,127.524175,34.9549263
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인칠석의료재단사랑의병원,11,종합병원,310000,경기,311102,안산상록구,성포동,15291,"경기도 안산시 상록구 예술광장로 69, 사랑의병원(593-4번지/593-5번지) (성포동)",031-439-3000,,19991011,126.8449341,37.3269254
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인풍산의료재단동부제일병원,11,종합병원,110000,서울,110019,중랑구,망우동,2063,"서울특별시 중랑구 망우로 511, 동부제일병원 지하1~6층 (망우동)",02-437-5011,http://www.dbjeil.co.kr,19830822,127.1090094,37.6007085
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,의료법인한국의료재단 순천한국병원,11,종합병원,360000,전남,360400,순천시,연향동,57991,"전라남도 순천시 우명길 42,  (연향동)",061-740-5000,http://www.hankook.or.kr,19980917,127.5122885,34.9477666
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인한마음의료재단 여수제일병원,11,종합병원,360000,전남,360500,여수시,학동,59677,"전라남도 여수시 쌍봉로 70,  (학동)",061-689-8123,,19980110,127.6634937,34.7661014
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,의료법인한마음의료재단하나병원,11,종합병원,330000,충북,330102,청주흥덕구,가경동,28378,"충청북도 청주시 흥덕구 2순환로 1262-0, 하나병원",043-230-6114,http://www.cjhana.co.kr,19980615,127.4308627,36.6235047
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인한성재단포항세명기독병원,11,종합병원,370000,경북,370701,포항남구,대도동,37816,"경상북도 포항시 남구 포스코대로 351,  (대도동)",054-275-0005,http://www.phgidok.com/,19921221,129.3622256,36.0177172
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인한전의료재단 한일병원,11,종합병원,110000,서울,110006,도봉구,쌍문동,1450,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",02-901-3114,http://www.kepcomedi.co.kr,19740328,127.0291228,37.6461401
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인합포의료재단에스엠지연세병원,11,종합병원,380000,경남,380702,창원마산합포구,월남동2가,51740,"경상남도 창원시 마산합포구 3·15대로 76, (월남동2가, 합포의료재단)",055-243-0100,www.mysh.co.kr/,20020601,128.5616013,35.1863148
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인해민의료재단 세안종합병원,11,종합병원,360000,전남,360300,목포시,연산동,58618,"전라남도 목포시 고하대로 795-2, (연산동)",061-260-6700,http://www.se-an.kr/,20080707,126.3802331,34.8168192
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인행촌의료재단 해남종합병원,11,종합병원,360000,전남,360021,해남군,해남읍,59024,"전라남도 해남군 해남읍 해남로 45, (해남읍)",061-536-4116,,19830401,126.6127915,34.5717972
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,의료법인현경의료재단 광양서울병원,11,종합병원,360000,전남,360700,광양시,마동,57773,"전라남도 광양시 진등길 93,  (마동)",061-795-9931,,20121206,127.6905821,34.9579361
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인환명의료재단 조은금강병원,11,종합병원,380000,경남,380100,김해시,삼계동,50880,"경상남도 김해시 김해대로 1814-37, (삼계동)",055-330-0300,http://www.ggmc.or.kr/,20070110,128.8615328,35.2623214
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,의산의료재단 강릉고려병원,11,종합병원,320000,강원,320100,강릉시,옥천동,25552,"강원특별자치도 강릉시 옥가로 30, (옥천동)",033-649-0100,http://www.kindhp.com,19910813,128.8998047,37.7590068
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,이화여자대학교의과대학부속서울병원,11,종합병원,110000,서울,110003,강서구,마곡동,7804,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",1522-7000,,20181226,126.8362668,37.5572629
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,익산병원,11,종합병원,350000,전북,350300,익산시,신동,54543,"전라북도 익산시 무왕로 969, (신동)",063-840-9114,http://www.iksanhp.com/,20010307,126.9665159,35.9616504
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,인산의료재단 메트로병원,11,종합병원,310000,경기,310701,안양만안구,안양동,14096,"경기도 안양시 만안구 명학로33번길 8, (안양동, 메트로병원)",031-467-9000,http://www.metrohospital.co.kr/,19830525,126.9352309,37.3786666
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz,인제대학교 상계백병원,11,종합병원,110000,서울,110022,노원구,상계동,1757,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",02-950-1114,http://www.paik.ac.kr/sanggye,19890814,127.0631233,37.6485282
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,인제대학교 서울백병원,11,종합병원,110000,서울,110017,중구,저동2가,4551,"서울특별시 중구 마른내로 9, (저동2가)",02-2270-0114,http://www.paik.ac.kr/seoul/,19760310,126.9886509,37.5648306
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz,인제대학교 해운대백병원,11,종합병원,210000,부산,210009,부산해운대구,좌동,48108,"부산광역시 해운대구 해운대로 875, (좌동)",051-797-0100,http://www.paik.ac.kr/haeundae/,20100210,129.182013,35.173443
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,인제대학교일산백병원,11,종합병원,310000,경기,311902,고양일산서구,대화동,10380,"경기도 고양시 일산서구 주화로 170, (대화동)",031-910-7114,http://www.paik.ac.kr/ilsan/,19991206,126.7504331,37.6743138
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,인천광역시의료원,11,종합병원,220000,인천,220002,인천동구,송림동,0,"인천광역시 동구 방축로 217- , 217",032-580-6000,http://www.icmc.or.kr,19850629,126.66875,37.4787429
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,인천기독병원,11,종합병원,220000,인천,220004,인천중구,율목동,0,"인천광역시 중구 답동로30번길 10- , (율목동)",032-270-8000,http://www.goich.co.kr/,19840530,126.6321217,37.4712157
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNzEjJDEjJDgjJDgz,인천세종병원,11,종합병원,220000,인천,220008,인천계양구,작전동,0,"인천광역시 계양구 계양문화로 20- ,  (작전동)",032-240-8000,,20170208,126.7368717,37.5324735
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,인천적십자병원,11,종합병원,220000,인천,220007,인천연수구,연수동,21935,"인천광역시 연수구 원인재로 263, (연수동)",032-899-4000,http://www.rch.or.kr/incheon/,19850510,126.6896544,37.4184945
